Path,Character,Label,Text,Notes,Classes,Classes_idx
External6/External6 00093.wav,,,,,,
External6/External6 00094.wav,,,,,,
External6/External6 00095.wav,,,,,,
External6/External6 00096.wav,,,,,,
External6/External6 00097.wav,,,,,,
External6/External6 00098.wav,,,,,,
External6/External6 00099.wav,,,,,,
External6/External6 00100.wav,,,,,,
External6/External6 00101.wav,,,,,,
External6/External6 00102.wav,,,,,,
External6/External6 00103.wav,,,,,,
External6/External6 00104.wav,,,,,,
External6/External6 00105.wav,,,,,,
External6/External6 00106.wav,,,,,,
External6/External6 00107.wav,,,,,,
External6/External6 00108.wav,,,,,,
External6/External6 00109.wav,,,,,,
External6/External6 00110.wav,,,,,,
External6/External6 00111.wav,,,,,,
External6/External6 00112.wav,,,,,,
External6/External6 00113.wav,,,,,,
External6/External6 00114.wav,,,,,,
External6/External6 00115.wav,,,,,,
External6/External6 00116.wav,,,,,,
External6/External6 00117.wav,,,,,,
External6/External6 00118.wav,,,,,,
External6/External6 00119.wav,,,,,,
External6/External6 00120.wav,,,,,,
External6/External6 00121.wav,,,,,,
External6/External6 00122.wav,,,,,,
External6/External6 00123.wav,,,,,,
External6/External6 00124.wav,,,,,,
External6/External6 00125.wav,,,,,,
External6/External6 00126.wav,,,,,,
External6/External6 00127.wav,,,,,,
External6/External6 00128.wav,,,,,,
External6/External6 00129.wav,,,,,,
External6/External6 00130.wav,,,,,,
External6/External6 00131.wav,,,,,,
External6/External6 00132.wav,,,,,,
External6/External6 00133.wav,,,,,,
External6/External6 00134.wav,,,,,,
External6/External6 00135.wav,,,,,,
External6/External6 00136.wav,,,,,,
External6/External6 00137.wav,,,,,,
External6/External6 00138.wav,,,,,,
External6/External6 00139.wav,,,,,,
External6/External6 00140.wav,,,,,,
External6/External6 00141.wav,,,,,,
External6/External6 00142.wav,,,,,,
External6/External6 00143.wav,,,,,,
External6/External6 00144.wav,,,,,,
External6/External6 00145.wav,,,,,,
External6/External6 00146.wav,,,,,,
External6/External6 00147.wav,,,,,,
External6/External6 00148.wav,,,,,,
External6/External6 00149.wav,,,,,,
External6/External6 00150.wav,,,,,,
External6/External6 00151.wav,,,,,,
External6/External6 00152.wav,,,,,,
External6/External6 00153.wav,,,,,,
External6/External6 00154.wav,,,,,,
External6/External6 00155.wav,,,,,,
External6/External6 00156.wav,,,,,,
External6/External6 00157.wav,,,,,,
External6/External6 00158.wav,,,,,,
External6/External6 00159.wav,,,,,,
External6/External6 00160.wav,,,,,,
External6/External6 00161.wav,,,,,,
External6/External6 00162.wav,,,,,,
External6/External6 00163.wav,,,,,,
External6/External6 00164.wav,,,,,,
External6/External6 00165.wav,,,,,,
External6/External6 00166.wav,,,,,,
External6/External6 00167.wav,,,,,,
External6/External6 00168.wav,,,,,,
External6/External6 00169.wav,,,,,,
External6/External6 00170.wav,,,,,,
External6/External6 00171.wav,,,,,,
External6/External6 00172.wav,,,,,,
External6/External6 00173.wav,,,,,,
External6/External6 00174.wav,,,,,,
External6/External6 00175.wav,,,,,,
External6/External6 00176.wav,,,,,,
External6/External6 00177.wav,,,,,,
External6/External6 00178.wav,,,,,,
External6/External6 00179.wav,,,,,,
External6/External6 00180.wav,,,,,,
External6/External6 00181.wav,,,,,,
External6/External6 00182.wav,,,,,,
External6/External6 00183.wav,,,,,,
External6/External6 00184.wav,,,,,,
External6/External6 00185.wav,,,,,,
External6/External6 00186.wav,,,,,,
External6/External6 00187.wav,,,,,,
External6/External6 00188.wav,,,,,,
External6/External6 00189.wav,,,,,,
External6/External6 00190.wav,,,,,,
External6/External6 00191.wav,,,,,,
External6/External6 00192.wav,,,,,,
External6/External6 00193.wav,,,,,,
External6/External6 00194.wav,,,,,,
External6/External6 00195.wav,,,,,,
External6/External6 00196.wav,,,,,,
External6/External6 00197.wav,,,,,,
External6/External6 00198.wav,,,,,,
External6/External6 00199.wav,,,,,,
External6/External6 00200.wav,,,,,,
External6/External6 00201.wav,,,,,,
External6/External6 00202.wav,,,,,,
External6/External6 00203.wav,,,,,,
External6/External6 00204.wav,,,,,,
External6/External6 00205.wav,,,,,,
External6/External6 00206.wav,,,,,,
External6/External6 00207.wav,,,,,,
External6/External6 00208.wav,,,,,,
External6/External6 00209.wav,,,,,,
External6/External6 00210.wav,,,,,,
External6/External6 00211.wav,,,,,,
External6/External6 00212.wav,,,,,,
External6/External6 00213.wav,,,,,,
External6/External6 00214.wav,,,,,,
External6/External6 00215.wav,,,,,,
External6/External6 00216.wav,,,,,,
External6/External6 00217.wav,,,,,,
External6/External6 00218.wav,,,,,,
External6/External6 00219.wav,,,,,,
External6/External6 00220.wav,,,,,,
External6/External6 00221.wav,,,,,,
External6/External6 00222.wav,,,,,,
External6/External6 00223.wav,,,,,,
External6/External6 00224.wav,,,,,,
External6/External6 00225.wav,,,,,,
External6/External6 00226.wav,,,,,,
External6/External6 00227.wav,,,,,,
External6/External6 00228.wav,,,,,,
External6/External6 00229.wav,,,,,,
External6/External6 00230.wav,,,,,,
External6/External6 00231.wav,,,,,,
External6/External6 00232.wav,,,,,,
External6/External6 00233.wav,,,,,,
External6/External6 00234.wav,,,,,,
External6/External6 00235.wav,,,,,,
External6/External6 00236.wav,,,,,,
External6/External6 00237.wav,,,,,,
External6/External6 00238.wav,,,,,,
External6/External6 00239.wav,,,,,,
External6/External6 00240.wav,,,,,,
External6/External6 00241.wav,,,,,,
External6/External6 00242.wav,,,,,,
External6/External6 00243.wav,,,,,,
External6/External6 00244.wav,,,,,,
External6/External6 00245.wav,,,,,,
External6/External6 00246.wav,,,,,,
External6/External6 00247.wav,,,,,,
External6/External6 00248.wav,,,,,,
External6/External6 00249.wav,,,,,,
External6/External6 00250.wav,,,,,,
External6/External6 00251.wav,,,,,,
External6/External6 00252.wav,,,,,,
External6/External6 00253.wav,,,,,,
External6/External6 00254.wav,,,,,,
External6/External6 00255.wav,,,,,,
External6/External6 00256.wav,,,,,,
External6/External6 00257.wav,,,,,,
External6/External6 00258.wav,,,,,,
External6/External6 00259.wav,,,,,,
External6/External6 00260.wav,,,,,,
External6/External6 00261.wav,,,,,,
External6/External6 00262.wav,,,,,,
External6/External6 00263.wav,,,,,,
External6/External6 00264.wav,,,,,,
External6/External6 00265.wav,,,,,,
External6/External6 00266.wav,,,,,,
External6/External6 00267.wav,,,,,,
External6/External6 00268.wav,,,,,,
External6/External6 00269.wav,,,,,,
External6/External6 00270.wav,,,,,,
External6/External6 00271.wav,,,,,,
External6/External6 00272.wav,,,,,,
External6/External6 00273.wav,,,,,,
External6/External6 00274.wav,,,,,,
External6/External6 00275.wav,,,,,,
External6/External6 00276.wav,,,,,,
External6/External6 00277.wav,,,,,,
External6/External6 00278.wav,,,,,,
External6/External6 00279.wav,,,,,,
External6/External6 00280.wav,,,,,,
External6/External6 00281.wav,,,,,,
External6/External6 00282.wav,,,,,,
External6/External6 00283.wav,,,,,,
External6/External6 00284.wav,,,,,,
External6/External6 00285.wav,,,,,,
External6/External6 00286.wav,,,,,,
External6/External6 00287.wav,,,,,,
External6/External6 00288.wav,,,,,,
External6/External6 00289.wav,,,,,,
External6/External6 00290.wav,,,,,,
External6/External6 00291.wav,,,,,,
External6/External6 00292.wav,,,,,,
External6/External6 00293.wav,,,,,,
External6/External6 00294.wav,,,,,,
External6/External6 00295.wav,,,,,,
External6/External6 00296.wav,,,,,,
External6/External6 00297.wav,,,,,,
External6/External6 00298.wav,,,,,,
External6/External6 00299.wav,,,,,,
External6/External6 00300.wav,,,,,,
External6/External6 00301.wav,,,,,,
External6/External6 00302.wav,,,,,,
External6/External6 00303.wav,,,,,,
External6/External6 00304.wav,,,,,,
External6/External6 00305.wav,,,,,,
External6/External6 00306.wav,,,,,,
External6/External6 00307.wav,,,,,,
External6/External6 00308.wav,,,,,,
External6/External6 00309.wav,,,,,,
External6/External6 00310.wav,,,,,,
External6/External6 00311.wav,,,,,,
External6/External6 00312.wav,,,,,,
External6/External6 00313.wav,,,,,,
External6/External6 00314.wav,,,,,,
External6/External6 00315.wav,,,,,,
External6/External6 00316.wav,,,,,,
External6/External6 00317.wav,,,,,,
External6/External6 00318.wav,,,,,,
External6/External6 00319.wav,,,,,,
External6/External6 00320.wav,,,,,,
External6/External6 00321.wav,,,,,,
External6/External6 00322.wav,,,,,,
External6/External6 00323.wav,,,,,,
External6/External6 00324.wav,,,,,,
External6/External6 00325.wav,,,,,,
External6/External6 00326.wav,,,,,,
External6/External6 00327.wav,,,,,,
External6/External6 00328.wav,,,,,,
External6/External6 00329.wav,,,,,,
External6/External6 00330.wav,,,,,,
External6/External6 00331.wav,,,,,,
External6/External6 00332.wav,,,,,,
External6/External6 00333.wav,,,,,,
External6/External6 00334.wav,,,,,,
External6/External6 00335.wav,,,,,,
External6/External6 00336.wav,,,,,,
External6/External6 00337.wav,,,,,,
External6/External6 00338.wav,,,,,,
External6/External6 00339.wav,,,,,,
External6/External6 00340.wav,,,,,,
External6/External6 00341.wav,,,,,,
External6/External6 00342.wav,,,,,,
External6/External6 00343.wav,,,,,,
External6/External6 00344.wav,,,,,,
External6/External6 00345.wav,,,,,,
External6/External6 00346.wav,,,,,,
External6/External6 00347.wav,,,,,,
External6/External6 00348.wav,,,,,,
External6/External6 00349.wav,,,,,,
External6/External6 00350.wav,,,,,,
External6/External6 00351.wav,,,,,,
External6/External6 00352.wav,,,,,,
External6/External6 00353.wav,,,,,,
External6/External6 00354.wav,,,,,,
External6/External6 00355.wav,,,,,,
External6/External6 00356.wav,,,,,,
External6/External6 00357.wav,,,,,,
External6/External6 00358.wav,,,,,,
External6/External6 00359.wav,,,,,,
External6/External6 00360.wav,,,,,,
External6/External6 00361.wav,,,,,,
External6/External6 00362.wav,,,,,,
External6/External6 00363.wav,,,,,,
External6/External6 00364.wav,,,,,,
External6/External6 00365.wav,,,,,,
External6/External6 00366.wav,,,,,,
External6/External6 00367.wav,,,,,,
External6/External6 00368.wav,,,,,,
External6/External6 00369.wav,,,,,,
External6/External6 00370.wav,,,,,,
External6/External6 00371.wav,,,,,,
External6/External6 00372.wav,,,,,,
External6/External6 00373.wav,,,,,,
External6/External6 00374.wav,,,,,,
External6/External6 00375.wav,,,,,,
External6/External6 00376.wav,,,,,,
External6/External6 00377.wav,,,,,,
External6/External6 00378.wav,,,,,,
External6/External6 00379.wav,,,,,,
External6/External6 00380.wav,,,,,,
External6/External6 00381.wav,,,,,,
External6/External6 00382.wav,,,,,,
External6/External6 00383.wav,,,,,,
External6/External6 00384.wav,,,,,,
External6/External6 00385.wav,,,,,,
External6/External6 00386.wav,,,,,,
External6/External6 00387.wav,,,,,,
External6/External6 00388.wav,,,,,,
External6/External6 00389.wav,,,,,,
External6/External6 00390.wav,,,,,,
External6/External6 00391.wav,,,,,,
External6/External6 00392.wav,,,,,,
External6/External6 00393.wav,,,,,,
External6/External6 00394.wav,,,,,,
External6/External6 00395.wav,,,,,,
External7/External7 00001.wav,,,,,,
External7/External7 00002.wav,,,,,,
External7/External7 00003.wav,,,,,,
External7/External7 00004.wav,,,,,,
External7/External7 00005.wav,,,,,,
External7/External7 00006.wav,,,,,,
External7/External7 00007.wav,,,,,,
External7/External7 00008.wav,,,,,,
External7/External7 00009.wav,,,,,,
External7/External7 00010.wav,,,,,,
External7/External7 00011.wav,,,,,,
External7/External7 00012.wav,,,,,,
External7/External7 00013.wav,,,,,,
External7/External7 00014.wav,,,,,,
External7/External7 00015.wav,,,,,,
External7/External7 00016.wav,,,,,,
External7/External7 00017.wav,,,,,,
External7/External7 00018.wav,,,,,,
External7/External7 00019.wav,,,,,,
External7/External7 00020.wav,,,,,,
External7/External7 00021.wav,,,,,,
External7/External7 00022.wav,,,,,,
External7/External7 00023.wav,,,,,,
External7/External7 00024.wav,,,,,,
External7/External7 00025.wav,,,,,,
External7/External7 00026.wav,,,,,,
External7/External7 00027.wav,,,,,,
External7/External7 00028.wav,,,,,,
External7/External7 00029.wav,,,,,,
External7/External7 00030.wav,,,,,,
External7/External7 00031.wav,,,,,,
External7/External7 00032.wav,,,,,,
External7/External7 00033.wav,,,,,,
External7/External7 00034.wav,,,,,,
External7/External7 00035.wav,,,,,,
External7/External7 00036.wav,,,,,,
External7/External7 00037.wav,,,,,,
External7/External7 00038.wav,,,,,,
External7/External7 00039.wav,,,,,,
External7/External7 00040.wav,,,,,,
External7/External7 00041.wav,,,,,,
External7/External7 00042.wav,,,,,,
External7/External7 00043.wav,,,,,,
External7/External7 00044.wav,,,,,,
External7/External7 00045.wav,,,,,,
External7/External7 00046.wav,,,,,,
External7/External7 00047.wav,,,,,,
External7/External7 00048.wav,,,,,,
External7/External7 00049.wav,,,,,,
External7/External7 00050.wav,,,,,,
External7/External7 00051.wav,,,,,,
External7/External7 00052.wav,,,,,,
External7/External7 00053.wav,,,,,,
External7/External7 00054.wav,,,,,,
External7/External7 00055.wav,,,,,,
External7/External7 00056.wav,,,,,,
External7/External7 00057.wav,,,,,,
External7/External7 00058.wav,,,,,,
External7/External7 00059.wav,,,,,,
External7/External7 00060.wav,,,,,,
External7/External7 00061.wav,,,,,,
External7/External7 00062.wav,,,,,,
External7/External7 00063.wav,,,,,,
External7/External7 00064.wav,,,,,,
External7/External7 00065.wav,,,,,,
External7/External7 00066.wav,,,,,,
External7/External7 00067.wav,,,,,,
External7/External7 00068.wav,,,,,,
External7/External7 00069.wav,,,,,,
External7/External7 00070.wav,,,,,,
External7/External7 00071.wav,,,,,,
External7/External7 00072.wav,,,,,,
External7/External7 00073.wav,,,,,,
External7/External7 00074.wav,,,,,,
External7/External7 00075.wav,,,,,,
External7/External7 00076.wav,,,,,,
External7/External7 00077.wav,,,,,,
External7/External7 00078.wav,,,,,,
External7/External7 00079.wav,,,,,,
External7/External7 00080.wav,,,,,,
External7/External7 00081.wav,,,,,,
External7/External7 00082.wav,,,,,,
External7/External7 00083.wav,,,,,,
External7/External7 00084.wav,,,,,,
External7/External7 00085.wav,,,,,,
External7/External7 00086.wav,,,,,,
External7/External7 00087.wav,,,,,,
External7/External7 00088.wav,,,,,,
External7/External7 00089.wav,,,,,,
External7/External7 00090.wav,,,,,,
External7/External7 00091.wav,,,,,,
External7/External7 00092.wav,,,,,,
External7/External7 00093.wav,,,,,,
External7/External7 00094.wav,,,,,,
External7/External7 00095.wav,,,,,,
External7/External7 00096.wav,,,,,,
External7/External7 00097.wav,,,,,,
External7/External7 00098.wav,,,,,,
External7/External7 00099.wav,,,,,,
External7/External7 00100.wav,,,,,,
External7/External7 00101.wav,,,,,,
External7/External7 00102.wav,,,,,,
External7/External7 00103.wav,,,,,,
External7/External7 00104.wav,,,,,,
External7/External7 00105.wav,,,,,,
External7/External7 00106.wav,,,,,,
External7/External7 00107.wav,,,,,,
External7/External7 00108.wav,,,,,,
External7/External7 00109.wav,,,,,,
External7/External7 00110.wav,,,,,,
External7/External7 00111.wav,,,,,,
External7/External7 00112.wav,,,,,,
External7/External7 00113.wav,,,,,,
External7/External7 00114.wav,,,,,,
External7/External7 00115.wav,,,,,,
External7/External7 00116.wav,,,,,,
External7/External7 00117.wav,,,,,,
External7/External7 00118.wav,,,,,,
External7/External7 00119.wav,,,,,,
External7/External7 00120.wav,,,,,,
External7/External7 00121.wav,,,,,,
External7/External7 00122.wav,,,,,,
External7/External7 00123.wav,,,,,,
External7/External7 00124.wav,,,,,,
External7/External7 00125.wav,,,,,,
External7/External7 00126.wav,,,,,,
External7/External7 00127.wav,,,,,,
External7/External7 00128.wav,,,,,,
External7/External7 00129.wav,,,,,,
External7/External7 00130.wav,,,,,,
External7/External7 00131.wav,,,,,,
External7/External7 00132.wav,,,,,,
External7/External7 00133.wav,,,,,,
External7/External7 00134.wav,,,,,,
External7/External7 00135.wav,,,,,,
External7/External7 00136.wav,,,,,,
External7/External7 00137.wav,,,,,,
External7/External7 00138.wav,,,,,,
