,Path,Character,Label,Text,Notes,Classes,Classes_idx
3103,External8/External8 00098.wav,,,,,,
3104,External8/External8 00099.wav,,,,,,
3105,External8/External8 00100.wav,,,,,,
3106,External8/External8 00101.wav,,,,,,
3107,External8/External8 00102.wav,,,,,,
3108,External8/External8 00103.wav,,,,,,
3109,External8/External8 00104.wav,,,,,,
3110,External8/External8 00105.wav,,,,,,
3111,External8/External8 00106.wav,,,,,,
3112,External8/External8 00107.wav,,,,,,
3113,External8/External8 00108.wav,,,,,,
3114,External8/External8 00109.wav,,,,,,
3115,External8/External8 00110.wav,,,,,,
3116,External8/External8 00111.wav,,,,,,
3117,External8/External8 00112.wav,,,,,,
3118,External8/External8 00113.wav,,,,,,
3119,External8/External8 00114.wav,,,,,,
3120,External8/External8 00115.wav,,,,,,
3121,External8/External8 00116.wav,,,,,,
3122,External8/External8 00117.wav,,,,,,
3123,External8/External8 00118.wav,,,,,,
3124,External8/External8 00119.wav,,,,,,
3125,External8/External8 00120.wav,,,,,,
3126,External8/External8 00121.wav,,,,,,
3127,External8/External8 00122.wav,,,,,,
3128,External8/External8 00123.wav,,,,,,
3129,External8/External8 00124.wav,,,,,,
3130,External8/External8 00125.wav,,,,,,
3131,External8/External8 00126.wav,,,,,,
3132,External8/External8 00127.wav,,,,,,
3133,External8/External8 00128.wav,,,,,,
3134,External8/External8 00129.wav,,,,,,
3135,External8/External8 00130.wav,,,,,,
3136,External8/External8 00131.wav,,,,,,
3137,External8/External8 00132.wav,,,,,,
3138,External8/External8 00133.wav,,,,,,
3139,External8/External8 00134.wav,,,,,,
3140,External8/External8 00135.wav,,,,,,
3141,External8/External8 00136.wav,,,,,,
3142,External8/External8 00137.wav,,,,,,
3143,External8/External8 00138.wav,,,,,,
3144,External8/External8 00139.wav,,,,,,
3145,External8/External8 00140.wav,,,,,,
3146,External8/External8 00141.wav,,,,,,
3147,External8/External8 00142.wav,,,,,,
3148,External8/External8 00143.wav,,,,,,
3149,External8/External8 00144.wav,,,,,,
3150,External8/External8 00145.wav,,,,,,
3151,External8/External8 00146.wav,,,,,,
3152,External8/External8 00147.wav,,,,,,
3153,External8/External8 00148.wav,,,,,,
3154,External8/External8 00149.wav,,,,,,
3155,External8/External8 00150.wav,,,,,,
3156,External8/External8 00151.wav,,,,,,
3157,External8/External8 00152.wav,,,,,,
3158,External8/External8 00153.wav,,,,,,
3159,External8/External8 00154.wav,,,,,,
3160,External8/External8 00155.wav,,,,,,
3161,External8/External8 00156.wav,,,,,,
3162,External8/External8 00157.wav,,,,,,
3163,External8/External8 00158.wav,,,,,,
3164,External8/External8 00159.wav,,,,,,
3165,External8/External8 00160.wav,,,,,,
3166,External8/External8 00161.wav,,,,,,
3167,External8/External8 00162.wav,,,,,,
3168,External8/External8 00163.wav,,,,,,
3169,External8/External8 00164.wav,,,,,,
3170,External8/External8 00165.wav,,,,,,
3171,External8/External8 00166.wav,,,,,,
3172,External8/External8 00167.wav,,,,,,
3173,External8/External8 00168.wav,,,,,,
3174,External8/External8 00169.wav,,,,,,
3175,External8/External8 00170.wav,,,,,,
3176,External8/External8 00171.wav,,,,,,
3177,External8/External8 00172.wav,,,,,,
3178,External8/External8 00173.wav,,,,,,
3179,External8/External8 00174.wav,,,,,,
3180,External8/External8 00175.wav,,,,,,
3181,External8/External8 00176.wav,,,,,,
3182,External8/External8 00177.wav,,,,,,
3183,External8/External8 00178.wav,,,,,,
3184,External8/External8 00179.wav,,,,,,
3185,External8/External8 00180.wav,,,,,,
3186,External8/External8 00181.wav,,,,,,
3187,External8/External8 00182.wav,,,,,,
3188,External8/External8 00183.wav,,,,,,
3189,External8/External8 00184.wav,,,,,,
3190,External8/External8 00185.wav,,,,,,
3191,External8/External8 00186.wav,,,,,,
3192,External8/External8 00187.wav,,,,,,
3193,External8/External8 00188.wav,,,,,,
3194,External8/External8 00189.wav,,,,,,
3195,External8/External8 00190.wav,,,,,,
3196,External8/External8 00191.wav,,,,,,
3197,External8/External8 00192.wav,,,,,,
3198,External8/External8 00193.wav,,,,,,
3199,External8/External8 00194.wav,,,,,,
3200,External8/External8 00195.wav,,,,,,
3201,External8/External8 00196.wav,,,,,,
3202,External8/External8 00197.wav,,,,,,
3203,External8/External8 00198.wav,,,,,,
3204,External8/External8 00199.wav,,,,,,
3205,External8/External8 00200.wav,,,,,,
3206,External8/External8 00201.wav,,,,,,
3207,External8/External8 00202.wav,,,,,,
3208,External8/External8 00203.wav,,,,,,
3209,External8/External8 00204.wav,,,,,,
3210,External8/External8 00205.wav,,,,,,
3211,External8/External8 00206.wav,,,,,,
3212,External8/External8 00207.wav,,,,,,
3213,External8/External8 00208.wav,,,,,,
3214,External8/External8 00209.wav,,,,,,
3215,External8/External8 00210.wav,,,,,,
3216,External8/External8 00211.wav,,,,,,
3217,External8/External8 00212.wav,,,,,,
3218,External8/External8 00213.wav,,,,,,
3219,External8/External8 00214.wav,,,,,,
3220,External8/External8 00215.wav,,,,,,
3221,External8/External8 00216.wav,,,,,,
3222,External8/External8 00217.wav,,,,,,
3223,External8/External8 00218.wav,,,,,,
3224,External8/External8 00219.wav,,,,,,
3225,External8/External8 00220.wav,,,,,,
3226,External8/External8 00221.wav,,,,,,
3227,External8/External8 00222.wav,,,,,,
3228,External8/External8 00223.wav,,,,,,
3229,External8/External8 00224.wav,,,,,,
3230,External8/External8 00225.wav,,,,,,
3231,External8/External8 00226.wav,,,,,,
3232,External8/External8 00227.wav,,,,,,
3233,External8/External8 00228.wav,,,,,,
3234,External8/External8 00229.wav,,,,,,
3235,External8/External8 00230.wav,,,,,,
3236,External8/External8 00231.wav,,,,,,
3237,External8/External8 00232.wav,,,,,,
3238,External8/External8 00233.wav,,,,,,
3239,External8/External8 00234.wav,,,,,,
3240,External8/External8 00235.wav,,,,,,
3241,External8/External8 00236.wav,,,,,,
3242,External8/External8 00237.wav,,,,,,
3243,External8/External8 00238.wav,,,,,,
3244,External8/External8 00239.wav,,,,,,
3245,External8/External8 00240.wav,,,,,,
3246,External8/External8 00241.wav,,,,,,
3247,External8/External8 00242.wav,,,,,,
3248,External8/External8 00243.wav,,,,,,
3249,External8/External8 00244.wav,,,,,,
3250,External8/External8 00245.wav,,,,,,
3251,External8/External8 00246.wav,,,,,,
3252,External8/External8 00247.wav,,,,,,
3253,External8/External8 00248.wav,,,,,,
3254,External8/External8 00249.wav,,,,,,
3255,External8/External8 00250.wav,,,,,,
3256,External8/External8 00251.wav,,,,,,
3257,External8/External8 00252.wav,,,,,,
3258,External8/External8 00253.wav,,,,,,
3259,External8/External8 00254.wav,,,,,,
3260,External8/External8 00255.wav,,,,,,
3261,External8/External8 00256.wav,,,,,,
3262,External8/External8 00257.wav,,,,,,
3263,External8/External8 00258.wav,,,,,,
3264,External8/External8 00259.wav,,,,,,
3265,External8/External8 00260.wav,,,,,,
3266,External8/External8 00261.wav,,,,,,
3267,External8/External8 00262.wav,,,,,,
3268,External8/External8 00263.wav,,,,,,
3269,External8/External8 00264.wav,,,,,,
3270,External8/External8 00265.wav,,,,,,
3271,External8/External8 00266.wav,,,,,,
3272,External8/External8 00267.wav,,,,,,
3273,External8/External8 00268.wav,,,,,,
3274,External8/External8 00269.wav,,,,,,
3275,External8/External8 00270.wav,,,,,,
3276,External8/External8 00271.wav,,,,,,
3277,External8/External8 00272.wav,,,,,,
3278,External8/External8 00273.wav,,,,,,
3279,External8/External8 00274.wav,,,,,,
3280,External8/External8 00275.wav,,,,,,
3281,External8/External8 00276.wav,,,,,,
3282,External8/External8 00277.wav,,,,,,
3283,External8/External8 00278.wav,,,,,,
3284,External8/External8 00279.wav,,,,,,
3285,External8/External8 00280.wav,,,,,,
3286,External8/External8 00281.wav,,,,,,
3287,External8/External8 00282.wav,,,,,,
3288,External8/External8 00283.wav,,,,,,
3289,External8/External8 00284.wav,,,,,,
3290,External8/External8 00285.wav,,,,,,
3291,External8/External8 00286.wav,,,,,,
3292,External8/External8 00287.wav,,,,,,
3293,External8/External8 00288.wav,,,,,,
3294,External8/External8 00289.wav,,,,,,
3295,External8/External8 00290.wav,,,,,,
3296,External8/External8 00291.wav,,,,,,
3297,External8/External8 00292.wav,,,,,,
3298,External8/External8 00293.wav,,,,,,
3299,External8/External8 00294.wav,,,,,,
3300,External8/External8 00295.wav,,,,,,
3301,External8/External8 00296.wav,,,,,,
3302,External8/External8 00297.wav,,,,,,
3303,External8/External8 00298.wav,,,,,,
3304,External8/External8 00299.wav,,,,,,
3305,External8/External8 00300.wav,,,,,,
3306,External8/External8 00301.wav,,,,,,
3307,External8/External8 00302.wav,,,,,,
3308,External8/External8 00303.wav,,,,,,
3309,External8/External8 00304.wav,,,,,,
3310,External8/External8 00305.wav,,,,,,
3311,External8/External8 00306.wav,,,,,,
3312,External8/External8 00307.wav,,,,,,
3313,External8/External8 00308.wav,,,,,,
3314,External8/External8 00309.wav,,,,,,
3315,External8/External8 00310.wav,,,,,,
3316,External8/External8 00311.wav,,,,,,
3317,External8/External8 00312.wav,,,,,,
3318,External8/External8 00313.wav,,,,,,
3319,External8/External8 00314.wav,,,,,,
3320,External8/External8 00315.wav,,,,,,
3321,External8/External8 00316.wav,,,,,,
3322,External8/External8 00317.wav,,,,,,
3323,External8/External8 00318.wav,,,,,,
3324,External8/External8 00319.wav,,,,,,
3325,External8/External8 00320.wav,,,,,,
3326,External8/External8 00321.wav,,,,,,
3327,External8/External8 00322.wav,,,,,,
3328,External8/External8 00323.wav,,,,,,
3329,External8/External8 00324.wav,,,,,,
3330,External8/External8 00325.wav,,,,,,
3331,External8/External8 00326.wav,,,,,,
3332,External8/External8 00327.wav,,,,,,
3333,External8/External8 00328.wav,,,,,,
3334,External8/External8 00329.wav,,,,,,
3335,External8/External8 00330.wav,,,,,,
3336,External8/External8 00331.wav,,,,,,
3337,External8/External8 00332.wav,,,,,,
3338,External8/External8 00333.wav,,,,,,
3339,External8/External8 00334.wav,,,,,,
3340,External8/External8 00335.wav,,,,,,
3341,External8/External8 00336.wav,,,,,,
3342,External8/External8 00337.wav,,,,,,
3343,External8/External8 00338.wav,,,,,,
3344,External8/External8 00339.wav,,,,,,
3345,External8/External8 00340.wav,,,,,,
3346,External8/External8 00341.wav,,,,,,
3347,External8/External8 00342.wav,,,,,,
3348,External8/External8 00343.wav,,,,,,
3349,External8/External8 00344.wav,,,,,,
3350,External8/External8 00345.wav,,,,,,
3351,External8/External8 00346.wav,,,,,,
3352,External8/External8 00347.wav,,,,,,
3353,External8/External8 00348.wav,,,,,,
3354,External8/External8 00349.wav,,,,,,
3355,External8/External8 00350.wav,,,,,,
3356,External8/External8 00351.wav,,,,,,
3357,External8/External8 00352.wav,,,,,,
3358,External8/External8 00353.wav,,,,,,
3359,External8/External8 00354.wav,,,,,,
3360,External8/External8 00355.wav,,,,,,
3361,External8/External8 00356.wav,,,,,,
3362,External8/External8 00357.wav,,,,,,
3363,External8/External8 00358.wav,,,,,,
3364,External8/External8 00359.wav,,,,,,
3365,External8/External8 00360.wav,,,,,,
3366,External8/External8 00361.wav,,,,,,
3367,External8/External8 00362.wav,,,,,,
3368,External8/External8 00363.wav,,,,,,
3369,External8/External8 00364.wav,,,,,,
3370,External8/External8 00365.wav,,,,,,
3371,External8/External8 00366.wav,,,,,,
3372,External8/External8 00367.wav,,,,,,
3373,External8/External8 00368.wav,,,,,,
3374,External8/External8 00369.wav,,,,,,
3375,External8/External8 00370.wav,,,,,,
3376,External8/External8 00371.wav,,,,,,
3377,External8/External8 00372.wav,,,,,,
3378,External8/External8 00373.wav,,,,,,
3379,External8/External8 00374.wav,,,,,,
3380,External8/External8 00375.wav,,,,,,
3381,External8/External8 00376.wav,,,,,,
3382,External8/External8 00377.wav,,,,,,
3383,External8/External8 00378.wav,,,,,,
3384,External8/External8 00379.wav,,,,,,
3385,External8/External8 00380.wav,,,,,,
3386,External8/External8 00381.wav,,,,,,
3387,External8/External8 00382.wav,,,,,,
3388,External8/External8 00383.wav,,,,,,
3389,External8/External8 00384.wav,,,,,,
3390,External9/External9 00001.wav,,,,,,
3391,External9/External9 00002.wav,,,,,,
3392,External9/External9 00003.wav,,,,,,
3393,External9/External9 00004.wav,,,,,,
3394,External9/External9 00005.wav,,,,,,
3395,External9/External9 00006.wav,,,,,,
3396,External9/External9 00007.wav,,,,,,
3397,External9/External9 00008.wav,,,,,,
3398,External9/External9 00009.wav,,,,,,
3399,External9/External9 00010.wav,,,,,,
3400,External9/External9 00011.wav,,,,,,
3401,External9/External9 00012.wav,,,,,,
3402,External9/External9 00013.wav,,,,,,
3403,External9/External9 00014.wav,,,,,,
3404,External9/External9 00015.wav,,,,,,
3405,External9/External9 00016.wav,,,,,,
3406,External9/External9 00017.wav,,,,,,
3407,External9/External9 00018.wav,,,,,,
3408,External9/External9 00019.wav,,,,,,
3409,External9/External9 00020.wav,,,,,,
3410,External9/External9 00021.wav,,,,,,
3411,External9/External9 00022.wav,,,,,,
3412,External9/External9 00023.wav,,,,,,
3413,External9/External9 00024.wav,,,,,,
3414,External9/External9 00025.wav,,,,,,
3415,External9/External9 00026.wav,,,,,,
3416,External9/External9 00027.wav,,,,,,
3417,External9/External9 00028.wav,,,,,,
3418,External9/External9 00029.wav,,,,,,
3419,External9/External9 00030.wav,,,,,,
3420,External9/External9 00031.wav,,,,,,
3421,External9/External9 00032.wav,,,,,,
3422,External9/External9 00033.wav,,,,,,
3423,External9/External9 00034.wav,,,,,,
3424,External9/External9 00035.wav,,,,,,
3425,External9/External9 00036.wav,,,,,,
3426,External9/External9 00037.wav,,,,,,
3427,External9/External9 00038.wav,,,,,,
3428,External9/External9 00039.wav,,,,,,
3429,External9/External9 00040.wav,,,,,,
3430,External9/External9 00041.wav,,,,,,
3431,External9/External9 00042.wav,,,,,,
3432,External9/External9 00043.wav,,,,,,
3433,External9/External9 00044.wav,,,,,,
3434,External9/External9 00045.wav,,,,,,
3435,External9/External9 00046.wav,,,,,,
3436,External9/External9 00047.wav,,,,,,
3437,External9/External9 00048.wav,,,,,,
3438,External9/External9 00049.wav,,,,,,
3439,External9/External9 00050.wav,,,,,,
3440,External9/External9 00051.wav,,,,,,
3441,External9/External9 00052.wav,,,,,,
3442,External9/External9 00053.wav,,,,,,
3443,External9/External9 00054.wav,,,,,,
3444,External9/External9 00055.wav,,,,,,
3445,External9/External9 00056.wav,,,,,,
3446,External9/External9 00057.wav,,,,,,
3447,External9/External9 00058.wav,,,,,,
3448,External9/External9 00059.wav,,,,,,
3449,External9/External9 00060.wav,,,,,,
3450,External9/External9 00061.wav,,,,,,
3451,External9/External9 00062.wav,,,,,,
3452,External9/External9 00063.wav,,,,,,
3453,External9/External9 00064.wav,,,,,,
3454,External9/External9 00065.wav,,,,,,
3455,External9/External9 00066.wav,,,,,,
3456,External9/External9 00067.wav,,,,,,
3457,External9/External9 00068.wav,,,,,,
3458,External9/External9 00069.wav,,,,,,
3459,External9/External9 00070.wav,,,,,,
3460,External9/External9 00071.wav,,,,,,
3461,External9/External9 00072.wav,,,,,,
3462,External9/External9 00073.wav,,,,,,
3463,External9/External9 00074.wav,,,,,,
3464,External9/External9 00075.wav,,,,,,
3465,External9/External9 00076.wav,,,,,,
3466,External9/External9 00077.wav,,,,,,
3467,External9/External9 00078.wav,,,,,,
3468,External9/External9 00079.wav,,,,,,
3469,External9/External9 00080.wav,,,,,,
3470,External9/External9 00081.wav,,,,,,
3471,External9/External9 00082.wav,,,,,,
3472,External9/External9 00083.wav,,,,,,
3473,External9/External9 00084.wav,,,,,,
3474,External9/External9 00085.wav,,,,,,
3475,External9/External9 00086.wav,,,,,,
3476,External9/External9 00087.wav,,,,,,
3477,External9/External9 00088.wav,,,,,,
3478,External9/External9 00089.wav,,,,,,
3479,External9/External9 00090.wav,,,,,,
3480,External9/External9 00091.wav,,,,,,
3481,External9/External9 00092.wav,,,,,,
3482,External9/External9 00093.wav,,,,,,
3483,External9/External9 00094.wav,,,,,,
3484,External9/External9 00095.wav,,,,,,
3485,External9/External9 00096.wav,,,,,,
3486,External9/External9 00097.wav,,,,,,
3487,External9/External9 00098.wav,,,,,,
3488,External9/External9 00099.wav,,,,,,
3489,External9/External9 00100.wav,,,,,,
3490,External9/External9 00101.wav,,,,,,
3491,External9/External9 00102.wav,,,,,,
3492,External9/External9 00103.wav,,,,,,
3493,External9/External9 00104.wav,,,,,,
3494,External9/External9 00105.wav,,,,,,
3495,External9/External9 00106.wav,,,,,,
3496,External9/External9 00107.wav,,,,,,
3497,External9/External9 00108.wav,,,,,,
3498,External9/External9 00109.wav,,,,,,
3499,External9/External9 00110.wav,,,,,,
3500,External9/External9 00111.wav,,,,,,
3501,External9/External9 00112.wav,,,,,,
3502,External9/External9 00113.wav,,,,,,
3503,External9/External9 00114.wav,,,,,,
3504,External9/External9 00115.wav,,,,,,
3505,External9/External9 00116.wav,,,,,,
3506,External9/External9 00117.wav,,,,,,
3507,External9/External9 00118.wav,,,,,,
3508,External9/External9 00119.wav,,,,,,
3509,External9/External9 00120.wav,,,,,,
3510,External9/External9 00121.wav,,,,,,
3511,External9/External9 00122.wav,,,,,,
3512,External9/External9 00123.wav,,,,,,
3513,External9/External9 00124.wav,,,,,,
3514,External9/External9 00125.wav,,,,,,
3515,External9/External9 00126.wav,,,,,,
3516,External9/External9 00127.wav,,,,,,
3517,External9/External9 00128.wav,,,,,,
3518,External9/External9 00129.wav,,,,,,
3519,External9/External9 00130.wav,,,,,,
3520,External9/External9 00131.wav,,,,,,
3521,External9/External9 00132.wav,,,,,,
3522,External9/External9 00133.wav,,,,,,
3523,External9/External9 00134.wav,,,,,,
3524,External9/External9 00135.wav,,,,,,
3525,External9/External9 00136.wav,,,,,,
3526,External9/External9 00137.wav,,,,,,
3527,External9/External9 00138.wav,,,,,,
3528,External9/External9 00139.wav,,,,,,
3529,External9/External9 00140.wav,,,,,,
3530,External9/External9 00141.wav,,,,,,
3531,External9/External9 00142.wav,,,,,,
3532,External9/External9 00143.wav,,,,,,
3533,External9/External9 00144.wav,,,,,,
3534,External9/External9 00145.wav,,,,,,
3535,External9/External9 00146.wav,,,,,,
